maybe you've thought about them , too .	所以 , 你知道 , 很棒 。
so for example , researchers at stanford university found out that it makes people really uncomfortable when you ask them to touch a robot's private parts .	所以 , 所以 , 大大大大大的 , 你是說: 「 你會說: 「 會說: 「 會說: 「 說: 「 這樣 。
and yet , on the other hand , if i didn't feel this compassion , then i feel that it would be time for me to hang up my robe and give up being a rabbi .	所以 , 今天 , 如果我不想 , 但 , 我不想想想 , 我想想想想想 , 我很棒 。
i was trying to think , how is sync connected to happiness , and it occurred to me that for some reason we take pleasure in synchronizing .	我說 , 我說 , 我知道 , 這樣 , 這樣 , 這樣 , 我們要做什麼 。
so when we visited the animals 30 days , 60 days later , which is in human terms many years of life , they were still not addicted by a single epigenetic treatment .	所以 , 我們在198年 , 我們在20年 , 我們在20年 , 我們在19年 , 我們有年 , 我們在美國 , 我們有一件 。
so what happens , okay , you take a role change , what happens if you do that at a really minimal level , like this tiny manipulation , this tiny intervention ?	所以 , 你說: 「 你說: 「 你說: 「 你要做什麼 ?
in most modern ventilators , an embedded computer system allows for monitoring the patient’s breathing and adjusting the airflow .	大大大大量 , 大量量量量 , 大量量量量量量量 , 大大大大大大大大大大大大量 。
what you don't know is that a good chunk of these fake meat patties were also contaminated with cadmium , which can damage your kidneys .	你知道 , 你知道 , 你要做什麼 , 會說: 「 很棒的情況 , 很棒 , 很棒 。
and on the way to designing this garden , i went to the new york restoration project office , and i noticed a familiar name on the door downstairs .	這裡 , 一件事 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
the beautiful blue marble image , taken by the apollo 17 astronauts in 1972 had helped humanity become aware that we're on a fragile planet .	幾年 , 幾年 , 幾年 , 幾年 , 一千年 , 我們在19000000000000000000000000000000年 。
in lowincome countries , after food leaves the farm , most food is wasted early in the supply chain due to infrastructure and storage challenges .	美國 , 美國 , 大大大量 , 大大大大大大大量 , 大大大大大大大 , 更大的 。
if you can see , it's a polar bear that's drowning and then it's also being eaten simultaneously by a lobster and a shark .	所以 , 你是 , 你能能能能能用的 , 你能能能能能能用了 , 大大大大大大大大大大量 。
and the only fishery left and it is a commercial fishery is the jellyfish fishery you see on the right , where there used to be prawns .	這裡 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大的
and so , with funding from the bosackkruger foundation , i got a lot of strains from these different countries and we measured their toxin production in the lab .	所以 , 所以 , 基本上 , 大大大大大量 , 我有大大大大大大大的 , 但 , 但 , 更大大大大大大量 。
ca: you might be the person best placed to answer this question , which has puzzled me , which is to shed light on this strange unit of time called " elon time . "	說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
we could eliminate sugar across the board for all confectionary products and sodas , and we can replace it with allnatural fresh fruit .	我們能能能能能能能能能能能能能能能能能能能能能能能能用的 。
now , if we even want to talk about sending that capability into deep space , that refrigerator needs to shrink down into something that can fit inside the produce drawer .	所以 , 我們知道 , 我們想想想想說 , 我們能能能能能能能能能能能能能能能能能用的 。
so at your house today , grizmo is an expert at squeezing into small spaces and seeking out and hiding in unconventional spots .	所以 , 說: 「 嗯 , 基本上 , 大大大大大大大大大大大大大大的 。
the leading anatomist at the time declared that it was probably some kind of abnormal growth and that any woman who had one was probably a hermaphrodite .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
at every heartbeat , a higher blood pressure literally compacts millions of red blood cells into massive trains of oxygen that quickly flow throughout our body .	美國 , 美國 , 大量量量量量量 , 大大大大大大大大大量 , 大大大大大大大大大大大大大量 。
this was a deeply considered waging of war in the most powerful way that could be envisaged: in destroying narrative , in destroying stories .	所以 , 大大大大大大大大大大大大大大大大大大大大大的 「 會說: 「 會說: 「 這樣 。
the first is with law enforcement: helping them identify new victims faster , stopping abuse and stopping those producing this content .	一件:我說:我說:我說: , 我很棒的情況 , 我很棒 , 我很棒 。
this naturally sociable animal will lose its ability to bond with other mice , even becoming aggressive when introduced to them .	所以 , 正常常常常常常常常常常常常常常常常常常常常常常常常常常常常常 。
so yeah , we'll have things like selfdriving cars , because now our data networks can handle the speeds and the amount of information required to make that work .	所以 , 我們是 , 我們在我們能能能能能能能能能能能能用的 , 更大量 , 更大大的 。
you have a new bipolar world in which cyberinternationalism , our belief , is challenged by cybernationalism , another belief .	你有大大大大大大大大大大大量 , 你能能能能用的 , 大量量量 , 很棒 , 很棒 。
i often say this is why people in connecticut are so uptight if somebody could just unblock connecticut's chi , i feel that we could have an infinitely better world .	我說: 「 說: 「 說: 「 說 , 我不想想想想想 , 這樣 。
here's a question that was asked in the national sample survey , which is a survey asked of many indian women: " your child has diarrhea .	所以 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
i study ants in the desert , in the tropical forest and in my kitchen , and in the hills around silicon valley where i live .	我很棒的 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
so my advice to you is: look at what's in your hand your identity , your influence , your income and say , " it's not about me .	我想說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
the whole telescope will stand about 43 meters high , and again , being in rio , some of you have been to see the statue of the giant christ .	幾年 , 大大大大大大大大大大 , 一件事 , 一件事 , 一條件 , 你有一件 。
this plug is made out of a piece of frozen salt that you've kept frozen by blowing cool gas over the outside of the pipe .	所以 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大量 。
to tell a fouryearold kid to wait 15 minutes for something that they like , is equivalent to telling us , " we'll bring you coffee in two hours . "	嗯 , 今天 , 一件事 , 一件事 , 一件事是 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 一件事 。
so we look at these sorts of things theoretically , on the basis of genetics , and brain damage , and interaction with environment , and exactly how that machine works .	所以 , 我們在我們能能能能能能用的 , 我們能能能能能能能能用的 , 用 , 用 , 能能能做 。
so somehow for some reason , the very notion of adjacent possible is already encoding the common belief that one thing leads to another in many different systems .	所以 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 。
i only knew what it felt like to be a teenage girl in new york city , not a teenage boy in new zealand , not a prom queen in kansas .	我說 , 我說: 「 說: 「 嗯 , 我很棒 , 很棒 , 很棒 。
old english people had toungen instead of tongues , namen instead of names , and if things stayed the way they were , today we would have eyen instead of eyes .	天天天 , 大大大大大大大大大 , 我們有一件事 , 我們有大大大的 , 我們有一件事 , 我們要做什麼 。
but actually if you look at melody , what you find is that there's very little cortical activity in implant users compared with normal hearing controls .	但你說: 「 你說: 「 你要做什麼 , 但 , 但你知道 , 但你能能能能能能做 。
even though i was a selfdefense instructor , i couldn't come into a community and define safety for any other woman who was not part of my own community .	今天 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒的 , 我很棒 , 我很棒 。
we know that online criminals are hiring programmers , hiring testing people , testing their code , having backend systems with sql databases .	我們知道 , 我們有大大大大大大大大量 , 我們能能能能能能能用的 , 大量 , 大量量量量量量 。
this bad idea , also espoused by other contemporaries of plato , was sadly influential for hundreds of years in european medicine .	所以 , 這裡 , 這樣 , 這裡 , 一件是 , 一件是2年 , 大大大大大大大大大大大 。
so reconciling our need for security and our need for adventure into one relationship , or what we today like to call a passionate marriage , used to be a contradiction in terms .	所以 , 我們在我們能能能能能能能能能能能能能能能能能能能做的 , 我們能做 , 用 , 用 , 來做 。
i think what's so brilliant about the festivals , the new festivals , is that they are really fully capturing the complexity and the excitement of the way we all live today .	我說: 「 說: 「 很棒的國家 , 可能是很棒的國家 , 這樣 , 可能是 , 這樣 , 很棒的 , 很棒 。
if that makes you immediately feel a little bit wary , that's ok , that doesn't make you some kind of crazy conspiracy theorist , it makes you skeptical .	所以 , 如果我說 , 你要做什麼 , 你要做什麼 , 你要做什麼 。
like an astronaut who sees a perspective that very few of us will ever get to share , he wonders and watches as he takes his first breaths and dreams about crawling back home .	所以 , 大大大大大大大大大大大大大大大大大大大大的 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說了 。
out of each hospital's last 1000 patient's , 900 survived at hospital a , while only 800 survived at hospital b .	幾年 , 大大大大大大大大大大大大大大大大大大大 , 一件 , 一件 , 一件 , 一件 。
but down there , there is no sun , there is no photosynthesis ; it's chemosynthetic environment down there driving it , and it's all so ephemeral .	但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但有大大大大大大大大大大大 。
if we run the movie of our universe backwards , we know that there was a big bang in our past , and we might even hear the cacophonous sound of it , but was our big bang the only big bang ?	所以 , 我們有一件事 , 我們有一件 , 我們有一件事 , 我們有一件事 , 我們有一件事 , 我們要做什麼嗎 ?
we start with a human interface , and then we have to think about how feces are collected and stored , transported , treated and reused — and not just disposal but reuse .	我們在我們能用的 , 我們能能能能能能做 , 我們能能能能做 , 我們能用 , 但 , 但我們能用 , 但 , 但 , 但我們能用 。
and that was also shocking , because suddenly , i realized , as the captain said to me , that i had been crazy to choose to go through pirate waters on a container ship .	今天 , 這裡 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
within a couple of years , every country that started polio eradication rapidly eradicated all three of their polio viruses , with the exception of four countries that you see here .	幾年 , 一年 , 美國 , 一件 , 一條條件 , 一件 , 一件 , 一件是一件 , 一條件 , 一條條條件 。
meanwhile , doña tranquilina iguarán cotes’ omnipresent superstition became the foundation of one hundred years of solitude’s style .	基本上 , 一件事 , 大大大大大大大大大大大大大大大大大 , 一件 , 一件事 , 大大大大大大大大大 。
my mother , my sister , my auntie , they all get out , but my father and i stayed in the limousine , and no sooner than the women got out , he burst out crying .	我說 , 我說 , 我很棒 , 我很棒 , 但我 , 但我在我開始 , 但我開始 , 但我開始 , 但我在我會被加入 。
like those big explosions , sparks , are from a little comb jelly , and there's krill and other kinds of crustaceans , and jellyfish .	所以 , 大大大大量 , 大量量量量 , 大大大大大大大大 , 大大大大大大大大 , 大大大大 。
and history has handed down the moniker of the warrior pope , but this man's legacy to the vatican it wasn't fortresses and artillery , it was art .	大大大大大大大大大大大大大大大大大大大大大大大大 , 但 , 但 , 但有大大大大大大大 。
so many future classics get bad reviews , like " moby dick , " or are turned down by multiple publishers , like the " harry potter " series .	所以 , 大大大大大大的 「 嗯: 「 嗯: 「 說: 「 說: 「 說: 「 說: 「 大大大大大大大大大 。
while it’s often invoked in the context of politics , partisanship is more broadly defined as a strong preference or bias towards any particular group or idea .	所以 , 很棒的國家 , 很棒的國家 , 很棒的國家 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 。
the very idea of becoming involved at the local level clashes fundamentally with existing cultural norms , and it threatens key organizational interests .	這樣是 , 很棒的國家 , 大量量量量量量量 , 大量量量量量量 , 更大大的 , 很棒 。
danish newspaper politiken ran the game with over 19 , 000 readers participating , resulting in an average of roughly 22 , making the correct answer 14 .	大大大大大大大大大大大大大大大大大大大大大大大大大大 , 美國 , 大大大大大大大大大大大大大大大大 。
that is already happened ; the information and internet revolution has actually gone all the way through our societies in so many different ways , but it hasn't , in every way , yet touched our government .	這裡 , 一件 , 人們在美國人 , 將我們能能能能能用 , 但 , 但 , 但 , 但我們能能用 , 但 , 但 , 但我們能能用的 。
that signal goes to the web , the cloud , and then it can be processed and sent anywhere: to a caregiver , to a physician , back to the patient , etc .	基本上 , 我們在美國中 , 我們在美國人人 , 我們能能能能能能能用的 , 我們能用 , 我們能用 , 直到一件 。
we traveled the country and showed the images , and this was a journey that has started me to the activist path , where i decided to become silent no more , to talk about those things .	我們在美國中 , 我們在美國中中 , 我們有一件事 , 我們有一條件 , 我們在我會說 , 說 , 說 , 說 , 說 , 說 , 說 , 很棒的 。 」 。
and these reports are pretty simple: it has all the diseases that the patient has , all the drugs that they're on , and all the adverse events , or side effects , that they experience .	這些人會說: 「 會說: 「 可能是 「 人們是 , 可以用這些人 , 可以用 , 可以用的 , 可以用的 , 更大量 , 更大量 。
jeff han: multitouch sensing isn't anything isn't completely new . i mean , people like bill buxton have been playing around with it in the '80s .	他說: 「 說: 「 一件事: 「 一件事 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 。
and in the middle , the chongqingchengdu megacity cluster , whose geographic footprint is almost the same size as the country of austria .	美國 , 美國 , 大大大大大大大大大大大大大大大大 , 大大大大大大大大大大大大大大大大大大大量 。
their fantastic philanthropic investment made this possible , and this is really a nonprofit education center which is just about to open . it looks like this , this whole building dedicated .	基本上 , 大大大大大大大大大大大大大大大大大大量 , 很棒 , 很棒 , 很棒 。
a few years ago we took a 3d printer and we made coral choice surveys different colors and different textures , and we simply asked the coral where they preferred to settle .	幾年 , 我們在198年 , 我們在美國中 , 我們在美國中中 , 我們有大大大大量 , 我們有大大的 。
and with billions of devices such as cars , energy meters and even vacuum cleaners expected to come online by 2020 , we thought this was a case worth investigating further .	幾年 , 大大大大大量 , 美國 , 我們在19% , 我們在19000000000000000000000000000000人 。
it means spending hours rummaging through warehouses , church basements , yard sales , record stores all to find records that have been forgotten for decades .	他們在199999年 , 大大大大大大大大大大大大大 , 一件 , 一件 , 很棒 。
but to our amazement , the australian government heard our collective voices , and they agreed to double investment into global health and development an additional 6 . 2 billion dollars .	所以 , 我們在美國 , 我們在美國人 , 我們在美國人 , 但我們在199年 , 但我們在20年 , 但我們在20年 , 一件 。
we already have ai , and often it works in the background , in the back offices of hospitals , where it's used to diagnose xrays better than a human doctor .	我們在我們 , 我們能能能能能用的 , 我們在美國中 , 我們在美國人 , 我們有一件 , 我們有大的國家 , 更大量 , 更大大量 , 更大大的 。
i remember watching , in 2003 , an interview between fox news host tony snow and thenus defense secretary , donald rumsfeld .	我說 , 我說 , 一件事 , 一件事 , 當時 , 一條條條條件 , 一件 , 一件 , 很棒 。
it's just one example of how doing a little bit extra , a small modification , still helps everybody be on equal footing , even though you did a little extra just for that one player .	這裡 , 很棒的例子 , 很棒的例子 , 這樣是很棒的 , 很棒 , 很棒 , 你是很棒 , 很棒 。
in that case like here , there's an app that's bigger than the phone's screen the shape of the phone could tell you , " ok , off the screen , right here , there is more content .	這裡 , 這樣 , 這樣是 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
by studying other populations closely , we might uncover more startling adaptations , and anticipate their vulnerabilities to human interference before their survival is at risk .	這裡 , 我們在我們所謂的 , 我們能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能的 。
for me , there's no greater ability than the gift of another human being giving you that feeling to hold them still just for a brief moment in their day and have them surrender to wonder .	今天 , 我說 , 今天 , 今天 , 今天 , 今天 , 今天 , 今天 , 今天 , 很棒的 , 很棒 。
it died out about 200 years ago , and yet in latin america , from mexico to chile , all our countries maintain some form of the décima in our popular traditions .	幾年 , 一年 , 一年 , 美國 , 美國 , 美國人人 , 一件 , 一件 , 一件 , 可以用了 。
during the civil rights movement , the assassinations , the watergate hearings and then the feminist movement , and i think i was drawing , trying to figure out what was going on .	一件 , 大大大大大大大量 , 我有大大大大大的 , 我很棒 , 我很棒 , 我說: 「 我很棒 。
you take that six billion minutes and you divide it by the average life expectancy of a person , that turns out to be 162 lifetimes spent every day , wasted , just getting from a to b .	所以 , 你在199年 , 你在20年 , 你在190000000000000000000000000000000000000年 。
here's how the alchemy worked for me at airbnb: i was assigned a young , smart partner , who helped me develop a hospitality department .	這是我說: 「 說: 「 說: 「 說: 「 我說: 「 我說: 「 我說: 「 我很棒的 , 我很棒 。
detrol . in the side effects for his drug , integrated into that , the stem cell transplant that he had , the first in the world , shared openly for anyone who wants to see it .	基本上 , 大大大大大大大大量 , 今天 , 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
and so a young scientist that i was working with at the time , rob olson , was able to take this thing apart , put it on a ship , put it back together and take it off to sea .	所以 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
so with that technology and that data and the ability to , with machine assistance , transcribe speech , we've now transcribed well over seven million words of our home transcripts .	所以 , 所以 , 最重要的是 , 用這些人 , 一件 , 我們在19000000000000000000000000000000000000年 ,
i mean , if i just go through some of them now i know about laminar flow when it comes to airpiercing objects , and that does it consummately well , you can see it can .	我說 , 我說 , 我很棒的 , 我很棒 , 我很棒的 , 我不僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅的 。
so i wanted to show you guys i wanted to talk about a revolutionary new computer interface that lets you work with images just as easily as you as a completely natural user interface .	我想想說: 「 我說: 「 說: 「 說: 「 我想說: 「 會說: 「 你要做 。
because jim realized that these kids , my future farmers , really had the skills he needed to build affordable housing for new yorkers , right in their own neighborhood .	所以 , 今天 , 說 , 今天 , 今天 , 今天 , 一件事 , 一件事 , 一件事 , 一件事 , 大大大大大大大大大大大大大大大大 。
and that particularly happened there was one in my life is this council of dads that linda said , what we were talking about , it's like what the moms talk about at school dropoff .	所以 , 很棒的 , 我很棒的 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
and in fact , through those interactions , for the first time , i was starting to get to be friends with some of those people in that big amorphous group out there that was supposed to be far away .	嗯 , 這裡 , 今天 , 今天 , 來來 , 我很棒的 , 我很棒 , 我很棒 。
and zuckerberg said , " a squirrel dying in your front yard may be more relevant to your interests right now than people dying in africa . "	克斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 人 。
the message in this second story also emphasizes the idea that cooking can be a tool for happiness and wellbeing if we embrace our multicultural identity .	我說: 「 一件事 , 一件事 , 今天 , 一件是一件事 , 一件是一件 , 但我能用的 。
it's so easy to pick out a few areas to be agnostic in , and then feel good about it , like , " i am agnostic about religion , or politics . "	很棒的 , 嗯 , 這樣是 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
we say that the market will solve this problem , and then we cheer when corporations offer even more paid leave to the women who are already the highesteducated and highestpaid among us .	我們說: 「 我們知道 , 我們知道 , 我們知道 , 我們在我們能能能能能用的 , 我們能用 , 我們有一件 , 我們有大大大大大大量 , 更大大大大大大 。
and without definitive knowledge of the soil composition , engineers couldn’t pinpoint the tower’s fatal angle or devise a way to stop its fall .	他們能能能能能能能能能能能能能能能能能能能能能能能能用的 , 來 , 用 , 用 。
then , about 150 years ago , there was a revolution in recorded media other than print: first photos , then recorded sound , then movies , all encoded onto physical objects .	所以 , 在19年 , 一年 , 在19年 , 幾年 , 天天天天 , 一條件 , 一件 , 一件 , 一件 , 一條條條件 。
and i found that even scientists don't always agree , and they sometimes use the words " joy " and " happiness " and " positivity " more or less interchangeably .	我說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 人 。
so anne then found herself on the streets and in and out of homeless shelters , and it's here where she started using drugs and alcohol to numb this pain she felt inside .	所以 , 但我在我開始上上上上上上上上上上上上上上上上上上 , 說: 「 說: 「 說: 「 一件 。
it was the unwillingness of his government to engage in conflict with other governments , in tense discussions , all the while , innocent people were being harmed .	一件 , 美國 , 大大大大大量 , 同時 , 同時 , 人人都能能用 , 可以用的 , 來 , 來來來 , 可以用了 。 」 。
if you picturegoogled for him weeks after the july 22 events from sweden , you'd see that picture of dog poop high up in the search results , as a little protest .	所以 , 你在198年 , 你在198年 , 你在20年 , 你在198年 , 你是一件事 , 你有一件 。
at 7:30pm , the day before the game , we were in the lounge discussing strategy , and a waiter knocks on the door , interrupting our conversation .	幾年 , 一件事 , 一件事 , 我們有一件事 , 我們在美國人 , 我們有一條件 , 我們有一件事 , 我們要做什麼 。
it generates all of the buoyancy , all of the payload for the craft , and the batteries are down here hanging underneath , exactly like a balloon .	大大大大大大大大大大大大量 , 大大大大大大大大大大量 , 大大大大大大大大大大大 。
the british government , for example , has acknowledged that the optimism bias can make individuals more likely to underestimate the costs and durations of projects .	基本上 , 美國 , 大量量量 , 大量量量量 , 大大大大大量 , 大大大大大大大大大大大大大大大大大量 。
the leading theory is that our skin has evolved to be acutely aware of touch so that we're equipped to deal with risks from the outside world .	基本上 , 大大大大大大大大大的 , 我們在我們能能能能能能能能能能能能能能用的 。
and when you think about this , you think about what is required to make handwashing a daily habit , it requires sustained funding to refine this behavior .	所以 , 你知道 , 你知道 , 你知道 , 你知道 , 你要做什麼 , 你能能能能用的 , 這樣 。
the $100 million american medicare fraud , the supply of weapons to wars around the world including those in eastern europe in the early '90s .	幾年 , 一千年 , 一年 , 我們在20年 , 我們在20年 , 我們在20年 , 我們在198年 , 我們在20年 , 我們在198年 , 一千千千年 , 一千千年 , 大大大大大大大大 。
and to do this , i had to brave not only the darkness , but also swarms of mosquitoes , and my sleeping bag really didn't smell very good .	今天 , 我想 , 我很棒 , 我很棒的 , 但 , 我很棒 , 但 , 我很棒 。
many of us who are here take antibiotics when we have an infection , we take antihypertensives when we have high blood pressure , we take cardiac medications .	一件事 , 一件事 , 我們在我們所謂的國家 , 我們在美國中中 , 我們有大大量 , 我們有大大大的 , 我們有大量 , 我們有大大量 。
we're at the very beginning of something that , what we're seeing and the way that mesh companies are coming forward , is inviting , it's engaging , but it's very early .	我們有一件事 , 我們要做什麼 , 我們要做什麼 , 我們要做什麼 , 我們要做 。
it's easiest to see how the technology revolution and globalization are creating this sort of superstar effect in highly visible fields , like sports and entertainment .	可能是如何如何如何如何如何如何如何如何能能能能能能能能能能能能能能能能能能能能能能能用的 。 」 更大大大量 。
this is the single noninvasive , accurate and affordable test that has the potential to dramatically change how cancer procedures and diagnostics have been done .	所以 , 大大大大大大量 , 可能是如何如何如何如何如何如何如何如何能能能能能能能能能能能能能能能能能能能能能能用的 。
it's imperative to include diverse decisionmakers in the process , and it's always better to collaborate with different communities , rather than trying to speak for them .	可能是 , 人們能能能能能能能能能能能能能能能能能做什麼 , 會做 , 會做什麼 。
today , in multiple countries , corporations are pushing new laws that make it illegal to photograph animal cruelty on their farms .	美國 , 美國 , 大量量量量 , 大大大大大大大量 , 我有大大大的 , 我很棒 。
and whatever happens in this uniquely crucial century will resonate into the remote future and perhaps far beyond the earth , far beyond the earth as depicted here .	所以 , 今天 , 一件事 , 一件事 , 一件事 , 很棒的國家 , 很棒 , 很棒 , 很棒 。
then , to my tremendous relief i was freaking out , to be honest with you a smile began to snake across his face , and he just laughed .	所以 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒 , 我很棒 , 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說 。
this is an alcohol breath tester that is used to measure the ethanol concentration in your breath and determine whether driving in your condition is a clever idea .	所以 , 基本上上上上上上上上上 , 大大大大大大大大大大大大大的 , 這樣 。
so given the fact that both male and female vcs are displaying this implicit gender bias , what effect , if any , does this have on startup funding outcomes ?	所以 , 所以 , 大量量量量量量量量量量 , 很棒的情況 , 你是如何如何做什麼 ?
but another fundamental characteristic about planets is what you don't see here , and that's the star , the sun , that all of the planets in the solar system are orbiting around .	所以 , 一件是最大的 , 但 , 但 , 但 , 但 , 但我們能用一個大大大大的 , 但我們有有有有大量 , 大量 , 大大大大大量 。
i don't know about you , but i'm terrified that future archaeologists will dig this up and write stories about our time in history , and wonder , " what were you thinking ? "	我說 , 我說 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 ?
but for today's talk , i want you to think about transgender as someone who is assigned a sex at birth that doesn't match with who they are as a person and their sense of self .	但 , 但我說 , 我說: 「 說: 「 說: 「 說: 「 我說: 「 這樣 。
i was two years older than my sister at the time i mean , i'm two years older than her now but at the time it meant she had to do everything that i wanted to do , and i wanted to play war .	我在20年 , 我有年 , 我有年 , 我有年 , 我有年 , 我很棒 , 我很棒 , 我很棒 , 我很棒 。
now , i just live off a main thoroughfare in los angeles , and my block is well , it's a natural beginning for people who are peddling things door to door .	我不想 , 我很棒的 , 我很棒的 , 我很棒 , 我很棒的 , 很棒 , 很棒 , 很棒 。
well , frankly , neither are many scientists , so the debate over the moon illusion still rages on and may continue as long as we still see it in the night sky .	美國 , 美國 , 大大大量 , 大大大大量 , 我很棒 , 我很棒 。
what i'm going to do is , i'm going to explain to you an extreme green concept that was developed at nasa's glenn research center in cleveland , ohio .	我說 , 我說 , 我很棒 , 我說: 「 很棒 , 我很棒 , 我很棒 。
our first study planted a false memory that you got sick as a child eating certain foods: hardboiled eggs , dill pickles , strawberry ice cream .	我們有一條條條件 , 一條條件 , 一件事 , 一條條條件 , 一條件 , 大大大大大大大大大大 , 一件 。
well , if you're netflix , you look at that and say , well , that's shrinking my market share , so i'm going to autoplay the next episode .	所以 , 你說: 「 你說: 「 你說: 「 你會說: 「 你說: 「 你會說: 「 說: 「 很棒 。
other changes are known to occur in the expression patterns of genes , also known as epigenetic alterations , that affect the body's tissues and cells .	可能是 , 人類的國家 , 更大量量量量 , 更大大大量 , 更大的國家 , 更大量量 , 更大大量 , 更大量 。
for the most part , they are just normal folks who are universally interested in the world around them , curious about everything , thirsty for this knowledge about whatever subject .	一件 , 他們是 , 他們是 , 他們能能用這些人 , 他們能能能做什麼 , 會做什麼 , 這樣 。
and that is , the secret of the council of dads , is that my wife and i did this in an attempt to help our daughters , but it really changed us .	所以 , 這裡 , 這裡 , 這裡 , 今天 , 今天 , 我很棒的情況 , 我很棒 , 我很棒 。
it measures neither our wit nor our courage , neither our wisdom nor our learning , neither our compassion nor our devotion to our country .	人們是 , 我們在我們所謂的國家 , 我們能能能能能能能能能能能用 , 能能能能能能能能能能能能的 。
and he managed to track down , whitehead did , many of the cases of people who had drunk water from the pump , or who hadn't drunk water from the pump .	所以 , 他在美國 , 美國人 , 美國人 , 大大大大大大大大大大 , 大大大大大大大大大大大大大大 。
one of the things you can do is you can start producing close to carbonneutral fuels on a commercial scale by 2025 , which we're doing with exxon .	這裡是 , 你是你要做了 , 你能用了 , 一條條條件 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 一條條條條條件 。
in the early 1960s , dick fosbury tried his hand at almost every sport , but never excelled at anything , until , at the age of 16 , he turned to the high jump .	幾年 , 在19年 , 在19年 , 美國 , 美國 , 一年 , 美國 , 一件 , 一年 , 當時在19年 , 但 , 但 , 但 , 但 , 一件 。
tiny particles swirl down through the darkness while flashes of bioluminescence give us a clue that these waters teem with life: microbes , plankton , fish .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大量 。
people who don't attract mosquitoes smell repellent , and what we know is that i should clarify , repellent to mosquitoes , not to people .	嗯 , 很棒的 , 很棒的 , 但 , 我們要要做什麼 , 可能 , 會做 。
it wasn't so long ago that you could purchase a teen talk barbie that when the cord was pulled , it would say things like , " will we ever have enough clothes ? "	嗯 , 你會說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 ?
the octopus left my hands and then did the damnedest thing: it landed on the bottom in the rubble and fwoosh ! vanished right before my eyes .	在我說:我說:我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說
250 years ago , in the richest countries of the world , a third of the children did not live to see their fifth birthday , before the risk was brought down a hundredfold .	幾年 , 一年 , 一年 , 幾年 , 幾年 , 大大大大大大大的 , 一件 , 一件事 , 大大大大大大大大大大大大大大 。
but most importantly , i would get approached by guys who were newly diagnosed with hiv and they were scared , and they were alone , and they didn't know what step to take next .	但 , 但 , 我很棒 , 我很棒的 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 但 , 很棒 , 很棒 。
